date,open,high,low,close,volume,dividend,unadj_close
2003-04-14,7.149386573928134,7.199282646179199,7.149386573928134,7.199282646179199,93600,0.0,11.222222328186035
2003-04-15,7.243476171640019,7.306202942615994,7.243476171640019,7.284818649291992,421200,0.0,11.355555534362793
2003-04-16,7.36322644420388,7.39886570623733,7.36322644420388,7.3689284324646,9000,0.0,11.486666679382324
2003-04-17,7.409560249141097,7.423815835617784,7.396729548330442,7.421677589416504,17100,0.0,11.568888664245605
2003-04-21,7.4302313067388805,7.43094405548422,7.41312472504923,7.418826103210449,72900,0.0,11.564443588256836
2003-04-22,7.418114723900774,7.443776130676269,7.395305536236174,7.4437761306762695,19800,0.0,11.603333473205566
2003-04-23,7.448762748328652,7.478700637817383,7.423814711021841,7.478700637817383,31500,0.0,11.657777786254883
2003-04-24,7.420252149543884,7.420252149543884,7.313331885230649,7.331152439117432,90000,0.0,11.427778244018555
2003-04-25,7.228507587228838,7.228507587228838,7.19928244855195,7.20997428894043,102600,0.0,11.23888874053955
2003-04-28,7.228506697279816,7.329010963439941,7.227793948795092,7.329010963439941,91800,0.0,11.424444198608398
2003-04-29,7.4423472647748445,7.541426655445901,7.4423472647748445,7.537862300872803,76500,0.0,11.75
2003-04-30,7.5200427583092475,7.526457495635279,7.497233579769516,7.516479015350342,228600,0.0,11.716667175292969
2003-05-01,7.495093080005615,7.5250303497052204,7.484401241670129,7.487252235412598,234900,0.0,11.671111106872559
2003-05-02,7.511490630324588,7.6020164489746085,7.511490630324588,7.602016448974609,67500,0.0,11.850000381469727
2003-05-05,7.630526713869627,7.685412026032189,7.630526713869627,7.683987140655518,47700,0.0,11.977778434753418
2003-05-06,7.683991434480282,7.732461424625414,7.676863332805546,7.7231950759887695,109800,0.0,12.038888931274414
2003-05-07,7.691116613388224,7.710362665667622,7.684701874429946,7.708937168121338,313200,0.0,12.016667366027832
2003-05-08,7.662602822008348,7.66687992567104,7.634091040862241,7.641219139099121,417600,0.0,11.911110877990723
2003-05-09,7.651912708013034,7.736735926976544,7.651912708013034,7.7310333251953125,63000,0.0,12.051111221313477
2003-05-12,7.765957725191597,7.838663578033447,7.76239398270972,7.838663578033447,752400,0.0,12.218889236450195
2003-05-13,7.81086679625538,7.81086679625538,7.773088056082768,7.794471740722656,276300,0.0,12.149999618530273
2003-05-14,7.794471243358709,7.794471243358709,7.7402986747130385,7.75526762008667,206100,0.0,12.088889122009277
2003-05-15,7.770949840545654,7.770949840545654,7.751704400418581,7.770949840545654,337500,0.0,12.113332748413086
2003-05-16,7.790910445576938,7.805166647684637,7.755270552109342,7.776654243469238,256500,0.0,12.122221946716309
2003-05-19,7.726755412372775,7.726755412372775,7.56281159338225,7.591323375701904,128700,0.0,11.833333015441895
2003-05-20,7.609145809472711,7.638370961843109,7.587762118676375,7.6291046142578125,53100,0.0,11.89222240447998
2003-05-21,7.6155613111712315,7.637658363110116,7.575644924419455,7.635519504547119,45900,0.0,11.9022216796875
2003-05-22,7.637657606191377,7.704660892486573,7.637657606191377,7.704660892486572,84600,0.0,12.010000228881836
2003-05-23,7.75883110675664,7.802311832326567,7.75883110675664,7.783779144287109,74700,0.0,12.133333206176758
2003-05-27,7.802314348081598,8.067476502395138,7.802314348081598,8.06248664855957,864000,0.0,12.567777633666992
2003-05-28,8.062485924740757,8.10881826742053,8.062485924740757,8.097413063049316,396000,0.0,12.622221946716309
2003-05-29,8.09028320066391,8.124497582720284,8.076027616008027,8.10810375213623,306900,0.0,12.63888931274414
2003-05-30,8.12592742883046,8.202197074890137,8.109532978905373,8.202197074890137,368100,0.0,12.785555839538574
2003-06-02,8.22571491033422,8.354018838034486,8.22571491033422,8.26135540008545,587700,0.0,12.877778053283691
2003-06-03,8.268482332548711,8.268482332548711,8.130911468643507,8.198627471923828,244800,0.0,12.779999732971191
2003-06-04,8.19720328888709,8.304836285234758,8.19720328888709,8.304122924804688,241200,0.0,12.944443702697754
2003-06-05,8.334061066532701,8.334061066532701,8.25850420339516,8.312677383422852,509400,0.0,12.957777976989746
2003-06-06,8.357580542192332,8.475192591565696,8.356867793803502,8.390369415283203,608400,0.0,13.078888893127441
2003-06-09,8.401064357814203,8.401064357814203,8.292005868543821,8.318379402160645,208800,0.0,12.966667175292969
2003-06-10,8.321231393389098,8.403916358947754,8.321231393389098,8.403916358947754,233100,0.0,13.100000381469727
2003-06-11,8.400352278351692,8.417459470971291,8.339764355474063,8.411044120788574,294300,0.0,13.11111068725586
2003-06-12,8.425300159188929,8.474483489990234,8.418884809127572,8.474483489990234,402300,0.0,13.210000038146973
2003-06-13,8.454524812480557,8.478760102127591,8.448109462791342,8.47163200378418,694800,0.0,13.20555591583252
2003-06-16,8.496580791311219,8.56358468175177,8.485889559785653,8.562871932983398,163800,0.0,13.3477783203125
2003-06-17,8.650545981602168,8.746061663083424,8.650545981602168,8.738933563232422,352800,0.0,13.622221946716309
2003-06-18,8.715410936182472,8.756040062040494,8.687611287793509,8.706856727600098,171900,0.0,13.572221755981445
2003-06-19,8.778137108641708,8.79239330721033,8.696165496375881,8.706856727600098,225900,0.0,13.572221755981445
2003-06-20,8.731804769194436,8.746060967763059,8.681908686005759,8.706856727600098,300600,0.0,13.572221755981445
2003-06-23,8.67834339035125,8.67834339035125,8.490877043444172,8.49301528930664,332100,0.0,13.23888874053955
2003-06-24,8.457375551940299,8.457375551940299,8.382531439294624,8.430289268493652,188100,0.0,13.141111373901367
2003-06-25,8.451672476040088,8.552177369218008,8.451672476040088,8.500143051147461,1045800,0.0,13.25
2003-06-26,8.540773187655365,8.596371867127335,8.525804853621878,8.592095375061035,210600,0.0,13.393333435058594
2003-06-27,8.603499958434389,8.607064313621398,8.530794698957232,8.552178382873535,373500,0.0,13.331110954284668
2003-06-30,8.576413300805703,8.576413300805703,8.532219825736858,8.546475410461426,279900,0.0,13.322221755981445
2003-07-01,8.578552546368817,8.64626918185727,8.55360450544196,8.639141082763672,679500,0.0,13.466667175292969
2003-07-02,8.735367430475984,8.848702412890379,8.735367430475984,8.842287063598633,1129500,0.0,13.783332824707031
2003-07-03,8.86723518371582,8.871512287217653,8.849415244694518,8.86723518371582,110700,0.0,13.822221755981445
2003-07-07,8.959900808116602,9.08677864074707,8.959900808116602,9.08677864074707,569700,0.0,14.164443969726562
2003-07-08,9.103884606935004,9.128832643245554,9.070383587456535,9.112438201904297,347400,0.0,14.20444393157959
2003-07-09,9.10602324937908,9.10602324937908,9.052563431442675,9.091054916381836,472500,0.0,14.171111106872559
2003-07-10,9.041159147204434,9.041159147204434,8.902876119803235,8.931387901306152,1603800,0.0,13.922222137451172
2003-07-11,8.931389090643755,9.006233215332031,8.931389090643755,9.006233215332031,212400,0.0,14.038888931274414
2003-07-14,9.10602419926966,9.202252615754885,9.10602419926966,9.164474487304688,683100,0.0,14.285555839538574
2003-07-15,9.209380824302592,9.209380824302592,9.04900074005127,9.04900074005127,2222100,0.0,14.105555534362793
2003-07-16,9.031177609382395,9.081073672355888,9.00480408097662,9.05612564086914,828000,0.0,14.116666793823242
2003-07-17,8.999104508695263,8.999104508695263,8.819478988647461,8.819478988647461,367200,0.0,13.747777938842773
2003-07-18,8.83515985876125,8.937090873718262,8.83515985876125,8.937090873718262,205200,0.0,13.931111335754395
2003-07-21,8.902165275803455,8.902165275803455,8.807362954926482,8.818767547607422,2148300,0.0,13.74666690826416
2003-07-22,8.841575174647431,8.93566534193766,8.831596693136666,8.924260139465332,1022400,0.0,13.911110877990723
2003-07-23,8.895747575591013,8.895747575591013,8.814488115268656,8.86723518371582,904500,0.0,13.822221755981445
2003-07-24,8.927824556493498,8.987699728582848,8.910004615783691,8.910004615783691,749700,0.0,13.88888931274414
2003-07-25,8.975578946931536,9.05612564086914,8.963461611318545,9.05612564086914,212400,0.0,14.116666793823242
2003-07-28,9.109589097654034,9.134537139141026,9.081077312440971,9.106024742126465,1040400,0.0,14.194443702697754
2003-07-29,9.120278264900643,9.124554755830406,9.045434167418293,9.054699897766113,805500,0.0,14.1144437789917
2003-07-30,9.033319085069744,9.03474458249853,8.970592303791438,8.988412857055664,56700,0.0,14.01111125946045
2003-07-31,9.002667987436595,9.058979415633456,9.002667987436595,9.031180381774902,339300,0.0,14.077777862548828
2003-08-01,9.049000631760595,9.06682057293066,9.039021538121535,9.051138877868652,441000,0.0,14.108888626098633
