date,open,high,low,close,volume,dividend,unadj_close
2002-07-30,40.36658405303522,40.45525865923438,40.248348739094084,40.282833099365234,41300,0.0,81.7699966430664
2002-07-31,40.42073199854429,40.68182813286132,40.42073199854429,40.65226745605469,32600,0.0,82.5199966430664
2002-08-01,40.66212763043056,40.83947668062174,40.652272817358856,40.81977081298828,71400,0.0,82.86000061035156
2002-08-02,40.89857372723263,41.23356582239426,40.83945990712131,41.135040283203125,120300,0.0,83.5
2002-08-05,41.22372946610769,41.34196090698242,41.14983340611983,41.34196090698242,159300,0.0,83.91999816894531
2002-08-06,41.13997545990607,41.13997545990607,40.90350885926215,41.006961822509766,90100,0.0,83.23999786376953
2002-08-07,40.98232456990434,41.20893631685068,40.937985446312446,41.135040283203125,38100,0.0,83.5
2002-08-08,41.0512592533677,41.08574353942005,40.93302419389793,40.99214172363281,142600,0.0,83.20999908447266
2002-08-09,41.046370014441095,41.322244559345236,41.046370014441095,41.29761505126953,99600,0.0,83.83000183105469
2002-08-12,41.4306256906171,41.51930019006111,41.356729647995614,41.38136291503906,38100,0.0,84.0
2002-08-13,41.53898520053709,41.74589100920899,41.410899041522924,41.71140670776367,109300,0.0,84.66999816894531
2002-08-14,41.86908175284861,41.98731695542534,41.55872280273183,41.588279724121094,146100,0.0,84.41999816894531
2002-08-15,41.38135855218036,41.54392907710596,41.25819974696554,41.34687423706055,60500,0.0,83.93000030517578
2002-08-16,41.504517920705354,41.51436897151252,41.021733743967054,41.075923919677734,55800,0.0,83.37999725341797
2002-08-19,41.139978271609976,41.139978271609976,40.95277443707398,41.1153450012207,41600,0.0,83.45999908447266
2002-08-20,41.28284513977076,41.49467849731445,41.23357859640419,41.49467849731445,56900,0.0,84.2300033569336
2002-08-21,41.27296583938085,41.401052010819875,41.23355413147541,41.391197204589844,37900,0.0,84.0199966430664
2002-08-22,41.28286732748743,41.28286732748743,41.1350751349751,41.169559478759766,43600,0.0,83.56999969482422
2002-08-23,41.24340077225223,41.38133796410486,41.21384387642855,41.35670471191406,26500,0.0,83.94999694824219
2002-08-26,41.34192332777704,41.47986050983296,41.317293835842094,41.376407623291016,27800,0.0,83.98999786376953
2002-08-27,41.258192784618835,41.34686725974997,41.1695183094877,41.253265380859375,38800,0.0,83.73999786376953
2002-08-28,41.42570796740385,41.46511970048102,41.38137258657434,41.406005859375,40200,0.0,84.05000305175781
2002-08-29,41.66214759011574,41.671998637741915,41.54391622606513,41.598106384277344,101500,0.0,84.44000244140625
2002-08-30,41.667093680621704,41.69665059526363,41.52915640094741,41.676944732666016,28900,0.0,84.5999984741211
2002-09-03,42.06248901908662,42.31459808217459,42.01800118106568,42.13169860839844,110700,0.29,85.2300033569336
2002-09-04,42.09715058725044,42.24050298873767,42.05760327649024,42.116920471191406,77300,0.0,85.19999694824219
2002-09-05,42.314643178912256,42.33936118511208,42.111969859538966,42.28498458862305,57900,0.0,85.54000091552734
2002-09-06,42.06251851641163,42.141613090272514,41.938936073331654,41.958709716796875,32200,0.0,84.87999725341797
2002-09-09,41.98837068125336,42.09217947744034,41.89444682075415,41.899391174316406,88800,0.0,84.76000213623047
2002-09-10,41.874680469473866,42.121845390510614,41.849966240232625,42.04769515991211,21400,0.0,85.05999755859375
