date,open,high,low,close,volume,dividend,unadj_close
1998-12-22,12.042657400212132,12.07749633193888,11.810397855367153,11.90910816192627,601000,0.0,16.0234375
1998-12-23,12.170397593180338,12.193623542785645,11.949751071929931,12.193623542785645,676600,0.0,16.40625
1998-12-24,12.193624831978267,12.193624831978267,12.100721023734623,12.147172927856445,487400,0.0,16.34375
1998-12-28,12.332979324093538,12.332979324093538,12.112332801346103,12.182010650634766,618600,0.0,16.390625
1998-12-29,12.240077187353215,12.269109628499688,12.077495516932963,12.216851234436035,247600,0.0,16.4375
1998-12-30,12.147167049291479,12.315555120242461,12.106521652855037,12.170392990112305,191200,0.0,16.375
1998-12-31,12.170396176334542,12.228461043588046,12.01942752147543,12.123944282531738,154400,0.0,16.3125
1999-01-04,12.135561009248098,12.472337343476037,12.112335055163413,12.263303756713867,1301200,0.0,16.5
1999-01-05,12.286523745000526,12.646525858511884,12.286523745000526,12.576848030090332,590400,0.0,16.921875
1999-01-06,12.890402379057333,12.983306179987476,12.785885603010923,12.948467254638672,1249400,0.0,17.421875
1999-01-07,12.820726237638116,13.01814684093508,12.739435400986425,12.90782356262207,1069200,0.0,17.3671875
1999-01-08,13.192342559923835,13.215568515134969,12.814920787742915,12.9600830078125,1065600,0.0,17.4375
1999-01-11,13.331690533560996,13.331690533560996,12.948462495575358,13.087818145751953,995800,0.0,17.609375
1999-01-12,13.192338852158324,13.215564800841701,12.733626365661621,12.733626365661621,972000,0.0,17.1328125
1999-01-13,11.891682645700273,13.064592750403133,11.891682645700273,12.727816581726074,1096600,0.0,17.125
1999-01-14,12.762656703246732,12.867173455138653,12.472332392435842,12.55362319946289,732600,0.0,16.890625
1999-01-15,12.63491522419699,12.931046049764106,12.576850356438731,12.925239562988281,1307800,0.0,17.390625
1999-01-19,13.23879193907658,13.378147643698437,13.012338919066059,13.37234115600586,874600,0.0,17.9921875
1999-01-20,13.703310551208391,13.929763564554632,13.471051050340453,13.494277000427246,2264400,0.0,18.15625
1999-01-21,13.471054575889776,13.494280532055102,13.052987364913886,13.145891189575195,2985800,0.0,17.6875
1999-01-22,12.9136323928833,13.15750494706545,12.780083137021649,12.9136323928833,2582000,0.0,17.375
1999-01-25,13.07620719508476,13.145885030937785,12.855560714883506,13.1400785446167,1893200,0.0,17.6796875
1999-01-26,13.285244094991237,13.680085265646571,13.285244094991237,13.668472290039062,1427800,0.0,18.390625
1999-01-27,13.84266217549642,13.92975946267446,13.378143310546875,13.378143310546875,2733800,0.0,18.0
1999-01-28,13.656858508991744,13.85427908267615,13.604600121839992,13.848472595214844,1807200,0.0,18.6328125
1999-01-29,13.889117047018255,14.063311658811962,13.726535409344129,14.051698684692383,1867200,0.0,18.90625
1999-02-01,14.179447086658683,14.260737938097348,13.958800489896591,14.06331729888916,1826000,0.0,18.921875
1999-02-02,14.12138157139201,14.12138157139201,13.610410527690325,13.825250625610352,2518400,0.0,18.6015625
1999-02-03,13.772985367699402,14.144600487232605,13.6800815878161,13.923954010009766,2668200,0.0,18.734375
1999-02-04,14.028467234346326,14.028467234346326,13.331689060454952,13.447818756103516,3891800,0.0,18.09375
1999-02-05,13.3781489819552,13.459439817783052,12.913629920081755,13.122663497924805,3664800,0.0,17.65625
1999-02-08,13.28525211875391,13.56396370166483,13.052992466328142,13.343317031860352,2629200,0.0,17.953125
1999-02-09,13.378150276515795,13.389763254186382,12.751049482304117,12.820727348327637,4171000,0.0,17.25
1999-02-10,12.878793456571566,13.15750494706545,12.727824732554046,12.9136323928833,2803600,0.0,17.375
1999-02-11,13.145883334721852,13.482659497890522,13.018140652140632,13.459433555603027,5333400,0.0,18.109375
1999-02-12,13.145886060469662,13.296854716641134,12.85556172167837,12.925239562988281,5834800,0.0,17.390625
1999-02-16,13.285243147977422,13.308469097536824,12.8207241567894,12.867176055908203,3452800,0.0,17.3125
1999-02-17,12.542009115879555,12.994915000619649,12.472331287458001,12.576848030090332,5567000,0.0,16.921875
1999-02-18,12.751045967921739,12.78588489133136,12.391043759355641,12.646529197692871,4151200,0.0,17.015625
1999-02-19,12.867173921205001,12.960077704029587,12.692979328408905,12.762657165527344,3347200,0.0,17.171875
1999-02-22,12.855565308267495,13.25040651918086,12.762661493934939,13.215567588806152,4736000,0.0,17.78125
1999-02-23,13.378152759614863,13.552347457005682,13.2155710420501,13.389765739440918,4131000,0.0,18.015625
1999-02-24,13.517502518448843,13.540728467793256,13.018144607543945,13.018144607543945,5001000,0.0,17.515625
1999-02-25,12.774271897149681,13.052983283996582,12.681368101534046,13.052983283996582,5132400,0.0,17.5625
1999-02-26,13.029752362102544,13.052978302141943,12.542007621275177,12.658137321472168,4685200,0.0,17.03125
1999-03-01,12.495558018838206,12.704591517294608,12.425880186019405,12.600074768066406,2184200,0.0,16.953125
1999-03-02,12.70459688432289,12.820726654746316,12.263303756713867,12.263303756713867,4960400,0.0,16.5
1999-03-03,12.449107008495366,12.530397819185168,12.216847549381647,12.472332954406738,3215600,0.0,16.78125
1999-03-04,12.774269350113409,12.809108266522808,12.309750464654739,12.600074768066406,6398200,0.0,16.953125
1999-03-05,12.960079687994881,13.00653158651816,12.733626682693895,12.890401840209961,3753800,0.0,17.34375
1999-03-08,13.192339401111504,13.28524319971088,13.018144778737671,13.262017250061035,3318800,0.0,17.84375
1999-03-09,13.192341357205821,13.447826841236216,13.07621159173746,13.122663497924805,1872000,0.0,17.65625
1999-03-10,13.122663497924805,13.203954333752657,12.965888314542516,13.122663497924805,884000,0.0,17.65625
1999-03-11,13.192340566756878,13.366535204522153,12.971694025587528,13.09943675994873,2432400,0.0,17.625
1999-03-12,13.215564458229462,13.215564458229462,12.843949288929512,12.983304977416992,1672000,0.0,17.46875
1999-03-15,13.07621108981925,13.192340850830078,12.8729840080503,13.192340850830078,864200,0.0,17.75
1999-03-16,13.20394987009759,13.471048240381007,13.157497979613519,13.418789863586426,1517600,0.0,18.0546875
1999-03-17,13.4129844642267,13.4245974377888,13.215563913670982,13.331693649291992,850800,0.0,17.9375
1999-03-18,13.285239537556967,13.529111941655477,13.238787651062012,13.517498970031738,642800,0.0,18.1875
1999-03-19,13.633633942671224,13.70331179927772,13.192340850830078,13.192340850830078,1273000,0.0,17.75
1999-03-22,13.192340850830078,13.320083587941989,13.07621108981925,13.192340850830078,1547000,0.0,17.75
1999-03-23,13.099431097561515,13.099431097561515,12.716203060132854,12.809106826782227,2997200,0.0,17.234375
1999-03-24,12.890400188983731,13.116853165276689,12.669753699262388,13.058788299560547,1233400,0.0,17.5703125
1999-03-25,13.320083283425205,13.412987090109949,13.215566500904869,13.366535186767578,1190200,0.0,17.984375
1999-03-26,13.308466992107542,13.517500505072581,13.227176181510027,13.296854019165039,967000,0.0,17.890625
1999-03-29,13.47105080832536,13.819440053368258,13.43621188382107,13.79621410369873,1899400,0.0,18.5625
1999-03-30,13.726533568126555,13.935567074240158,13.656855732755355,13.772985458374023,1685000,0.0,18.53125
1999-03-31,13.935567332983627,14.05169706075849,13.57556517688155,13.598791122436523,1549400,0.0,18.296875
1999-04-01,13.93557015764157,13.947183132772938,13.563954953437795,13.813633918762207,637000,0.0,18.5859375
1999-04-05,13.982022461780733,14.3071857748454,13.970409486314137,14.289766311645508,2007000,0.0,19.2265625
1999-04-06,14.376858473784687,14.539440072034271,14.237502818142186,14.411697387695312,1080200,0.0,19.390625
1999-04-07,14.678803759745904,14.702029715061958,14.098154876844562,14.376866340637207,1863400,0.0,19.34375
1999-04-08,14.376864379882813,14.562671997070312,14.074927001953125,14.516220092773438,1213800,0.0,19.53125
1999-04-09,14.487184007198382,14.626539685023136,14.376860762253786,14.492990493774414,557600,0.0,19.5
1999-04-12,13.982019314249907,14.347827959099469,13.912341477135705,14.272343635559082,2075000,0.0,19.203125
1999-04-13,14.330410063562313,14.400087908279795,13.935568943496577,14.051698684692383,1601200,0.0,18.90625
