ts,open,high,low,close,adj_close,volume
2026-05-24 23:00:00+00:00,0.8586000204086304,0.8586000204086304,0.8583999872207642,0.8585000038146973,0.8585000038146973,0
2026-05-24 23:15:00+00:00,0.8585000038146973,0.8585000038146973,0.8583999872207642,0.8585000038146973,0.8585000038146973,0
2026-05-24 23:30:00+00:00,0.8585000038146973,0.8585000038146973,0.8583999872207642,0.8585000038146973,0.8585000038146973,0
2026-05-24 23:45:00+00:00,0.8585000038146973,0.8587999939918518,0.8585000038146973,0.8587999939918518,0.8587999939918518,0
2026-05-25 00:00:00+00:00,0.8587999939918518,0.859000027179718,0.8587999939918518,0.8589000105857849,0.8589000105857849,0
2026-05-25 00:15:00+00:00,0.8589000105857849,0.8589000105857849,0.8586999773979187,0.8586999773979187,0.8586999773979187,0
2026-05-25 00:30:00+00:00,0.8586000204086304,0.8589000105857849,0.8586000204086304,0.8589000105857849,0.8589000105857849,0
2026-05-25 00:45:00+00:00,0.8587999939918518,0.8590999841690063,0.858299970626831,0.8590999841690063,0.8590999841690063,0
2026-05-25 01:00:00+00:00,0.8592000007629395,0.8592000007629395,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 01:15:00+00:00,0.8586000204086304,0.8586000204086304,0.8583999872207642,0.8583999872207642,0.8583999872207642,0
2026-05-25 01:30:00+00:00,0.8583999872207642,0.8587999939918518,0.8583999872207642,0.8587999939918518,0.8587999939918518,0
2026-05-25 01:45:00+00:00,0.8587999939918518,0.8589000105857849,0.8586999773979187,0.8589000105857849,0.8589000105857849,0
2026-05-25 02:00:00+00:00,0.8589000105857849,0.8589000105857849,0.8586999773979187,0.8587999939918518,0.8587999939918518,0
2026-05-25 02:15:00+00:00,0.8587999939918518,0.8589000105857849,0.8586999773979187,0.8586999773979187,0.8586999773979187,0
2026-05-25 02:30:00+00:00,0.8587999939918518,0.8589000105857849,0.8586999773979187,0.8587999939918518,0.8587999939918518,0
2026-05-25 02:45:00+00:00,0.8587999939918518,0.8590999841690063,0.8587999939918518,0.859000027179718,0.859000027179718,0
2026-05-25 03:00:00+00:00,0.8589000105857849,0.8590999841690063,0.8589000105857849,0.859000027179718,0.859000027179718,0
2026-05-25 03:15:00+00:00,0.8590999841690063,0.8590999841690063,0.859000027179718,0.859000027179718,0.859000027179718,0
2026-05-25 03:30:00+00:00,0.859000027179718,0.859000027179718,0.8589000105857849,0.859000027179718,0.859000027179718,0
2026-05-25 03:45:00+00:00,0.859000027179718,0.8590999841690063,0.859000027179718,0.8590999841690063,0.8590999841690063,0
2026-05-25 04:00:00+00:00,0.859000027179718,0.8592000007629395,0.859000027179718,0.8590999841690063,0.8590999841690063,0
2026-05-25 04:15:00+00:00,0.8590999841690063,0.8590999841690063,0.8590999841690063,0.8590999841690063,0.8590999841690063,0
2026-05-25 04:30:00+00:00,0.8590999841690063,0.8590999841690063,0.8589000105857849,0.8589000105857849,0.8589000105857849,0
2026-05-25 04:45:00+00:00,0.8589000105857849,0.8589000105857849,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 05:00:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 05:15:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 05:30:00+00:00,0.8586000204086304,0.8586999773979187,0.8585000038146973,0.8586000204086304,0.8586000204086304,0
2026-05-25 05:45:00+00:00,0.8586000204086304,0.859000027179718,0.8586000204086304,0.8589000105857849,0.8589000105857849,0
2026-05-25 06:00:00+00:00,0.859000027179718,0.859000027179718,0.8587999939918518,0.8587999939918518,0.8587999939918518,0
2026-05-25 06:15:00+00:00,0.8587999939918518,0.859000027179718,0.8587999939918518,0.8589000105857849,0.8589000105857849,0
2026-05-25 06:30:00+00:00,0.859000027179718,0.859000027179718,0.8586999773979187,0.8587999939918518,0.8587999939918518,0
2026-05-25 06:45:00+00:00,0.8587999939918518,0.8587999939918518,0.8586000204086304,0.8587999939918518,0.8587999939918518,0
2026-05-25 07:00:00+00:00,0.8587999939918518,0.8590999841690063,0.8586999773979187,0.8590999841690063,0.8590999841690063,0
2026-05-25 07:15:00+00:00,0.8590999841690063,0.859499990940094,0.8590999841690063,0.8593000173568726,0.8593000173568726,0
2026-05-25 07:30:00+00:00,0.8593000173568726,0.8593000173568726,0.8590999841690063,0.8592000007629395,0.8592000007629395,0
2026-05-25 07:45:00+00:00,0.8592000007629395,0.8593000173568726,0.8590999841690063,0.8590999841690063,0.8590999841690063,0
2026-05-25 08:00:00+00:00,0.8592000007629395,0.8593000173568726,0.8587999939918518,0.8589000105857849,0.8589000105857849,0
2026-05-25 08:15:00+00:00,0.859000027179718,0.859000027179718,0.8587999939918518,0.8587999939918518,0.8587999939918518,0
2026-05-25 08:30:00+00:00,0.8587999939918518,0.8587999939918518,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 08:45:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 09:00:00+00:00,0.8586000204086304,0.8586999773979187,0.8585000038146973,0.8586999773979187,0.8586999773979187,0
2026-05-25 09:15:00+00:00,0.8587999939918518,0.8587999939918518,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 09:30:00+00:00,0.8586999773979187,0.8586999773979187,0.8585000038146973,0.8585000038146973,0.8585000038146973,0
2026-05-25 09:45:00+00:00,0.8586000204086304,0.8587999939918518,0.8586000204086304,0.8587999939918518,0.8587999939918518,0
2026-05-25 10:00:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 10:15:00+00:00,0.8586000204086304,0.8586999773979187,0.8585000038146973,0.8586999773979187,0.8586999773979187,0
2026-05-25 10:30:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 10:45:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 11:00:00+00:00,0.8586999773979187,0.8587999939918518,0.8586999773979187,0.8586999773979187,0.8586999773979187,0
2026-05-25 11:15:00+00:00,0.8586999773979187,0.8586999773979187,0.8585000038146973,0.8586000204086304,0.8586000204086304,0
2026-05-25 11:30:00+00:00,0.8585000038146973,0.8585000038146973,0.8582000136375427,0.8582000136375427,0.8582000136375427,0
2026-05-25 11:45:00+00:00,0.8580999970436096,0.8586000204086304,0.8580999970436096,0.8586000204086304,0.8586000204086304,0
2026-05-25 12:00:00+00:00,0.8586000204086304,0.8586000204086304,0.8583999872207642,0.8583999872207642,0.8583999872207642,0
2026-05-25 12:15:00+00:00,0.8583999872207642,0.8586000204086304,0.8583999872207642,0.8586000204086304,0.8586000204086304,0
2026-05-25 12:30:00+00:00,0.8585000038146973,0.8585000038146973,0.8580999970436096,0.8580999970436096,0.8580999970436096,0
2026-05-25 12:45:00+00:00,0.8580999970436096,0.858299970626831,0.8579999804496765,0.8582000136375427,0.8582000136375427,0
2026-05-25 13:00:00+00:00,0.858299970626831,0.8583999872207642,0.8580999970436096,0.858299970626831,0.858299970626831,0
2026-05-25 13:15:00+00:00,0.8583999872207642,0.8585000038146973,0.8583999872207642,0.8585000038146973,0.8585000038146973,0
2026-05-25 13:30:00+00:00,0.8586000204086304,0.8586999773979187,0.8585000038146973,0.8586999773979187,0.8586999773979187,0
2026-05-25 13:45:00+00:00,0.8587999939918518,0.8589000105857849,0.8586999773979187,0.8589000105857849,0.8589000105857849,0
2026-05-25 14:00:00+00:00,0.8589000105857849,0.859000027179718,0.8586999773979187,0.8589000105857849,0.8589000105857849,0
2026-05-25 14:15:00+00:00,0.8587999939918518,0.8587999939918518,0.8586999773979187,0.8586999773979187,0.8586999773979187,0
2026-05-25 14:30:00+00:00,0.8587999939918518,0.8587999939918518,0.8585000038146973,0.8585000038146973,0.8585000038146973,0
2026-05-25 14:45:00+00:00,0.8585000038146973,0.8586999773979187,0.8583999872207642,0.8586999773979187,0.8586999773979187,0
2026-05-25 15:00:00+00:00,0.8586999773979187,0.8589000105857849,0.858299970626831,0.8585000038146973,0.8585000038146973,0
2026-05-25 15:15:00+00:00,0.8585000038146973,0.8586000204086304,0.858299970626831,0.8583999872207642,0.8583999872207642,0
2026-05-25 15:30:00+00:00,0.8585000038146973,0.8585000038146973,0.8583999872207642,0.8585000038146973,0.8585000038146973,0
2026-05-25 15:45:00+00:00,0.8585000038146973,0.8586999773979187,0.8585000038146973,0.8586999773979187,0.8586999773979187,0
2026-05-25 16:00:00+00:00,0.8586999773979187,0.859000027179718,0.8586999773979187,0.8589000105857849,0.8589000105857849,0
2026-05-25 16:15:00+00:00,0.8589000105857849,0.859000027179718,0.8587999939918518,0.859000027179718,0.859000027179718,0
2026-05-25 16:30:00+00:00,0.859000027179718,0.8590999841690063,0.8589000105857849,0.8589000105857849,0.8589000105857849,0
2026-05-25 16:45:00+00:00,0.8589000105857849,0.8589000105857849,0.8586999773979187,0.8587999939918518,0.8587999939918518,0
2026-05-25 17:00:00+00:00,0.8587999939918518,0.8587999939918518,0.8586999773979187,0.8586999773979187,0.8586999773979187,0
2026-05-25 17:15:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 17:30:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 17:45:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 18:00:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 18:15:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 18:30:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 18:45:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 19:00:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 19:15:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 19:30:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 19:45:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 20:00:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 20:15:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 20:30:00+00:00,0.8586000204086304,0.8586999773979187,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 20:45:00+00:00,0.8586999773979187,0.8586999773979187,0.8586000204086304,0.8586000204086304,0.8586000204086304,0
2026-05-25 21:00:00+00:00,0.858299970626831,0.8590999841690063,0.858299970626831,0.8587999939918518,0.8587999939918518,0
2026-05-25 21:15:00+00:00,0.8587999939918518,0.8590999841690063,0.8586999773979187,0.8589000105857849,0.8589000105857849,0
2026-05-25 21:30:00+00:00,0.8587999939918518,0.859000027179718,0.8585000038146973,0.859000027179718,0.859000027179718,0
2026-05-25 21:45:00+00:00,0.8587999939918518,0.859000027179718,0.8587999939918518,0.8587999939918518,0.8587999939918518,0
2026-05-25 22:00:00+00:00,0.8589000105857849,0.8589000105857849,0.8586999773979187,0.8587999939918518,0.8587999939918518,0
2026-05-25 22:15:00+00:00,0.8587999939918518,0.8589000105857849,0.8587999939918518,0.8587999939918518,0.8587999939918518,0
2026-05-25 22:30:00+00:00,0.8587999939918518,0.8589000105857849,0.8587999939918518,0.8587999939918518,0.8587999939918518,0
2026-05-25 22:45:00+00:00,0.8587999939918518,0.8587999939918518,0.8586999773979187,0.8587999939918518,0.8587999939918518,0
2026-05-25 23:00:00+00:00,0.8587999939918518,0.8587999939918518,0.8586000204086304,0.8586999773979187,0.8586999773979187,0
2026-05-25 23:15:00+00:00,0.8586999773979187,0.8587999939918518,0.8586000204086304,0.8587999939918518,0.8587999939918518,0
2026-05-25 23:30:00+00:00,0.8587999939918518,0.8590999841690063,0.8587999939918518,0.8590999841690063,0.8590999841690063,0
2026-05-25 23:45:00+00:00,0.8589000105857849,0.8592000007629395,0.8589000105857849,0.8590999841690063,0.8590999841690063,0
2026-05-26 00:00:00+00:00,0.8590999841690063,0.8592000007629395,0.8589000105857849,0.859000027179718,0.859000027179718,0
2026-05-26 00:15:00+00:00,0.859000027179718,0.8593000173568726,0.859000027179718,0.8592000007629395,0.8592000007629395,0
