date,open,high,low,close,volume
2004-01-02,3.672033645862257,3.7791084328467637,3.672033645862257,3.731869697570801,1246800
2004-01-05,3.7476171743420466,3.8247742652893066,3.7397441489000824,3.8247742652893066,2435200
2004-01-06,3.8279227536701548,3.837370743267765,3.720847940923584,3.738168954849243,1462400
2004-01-07,3.621645706263062,3.621645706263062,3.393324443777069,3.5523619651794434,4766000
2004-01-08,3.571258328434772,3.662586790963676,3.5507879849178012,3.6216464042663574,2596400
2004-01-09,3.6263691210762303,3.6263691210762303,3.5444883765362114,3.5507867336273193,1160000
2004-01-12,3.5192958142592268,3.605900287628174,3.5177211492460367,3.605900287628174,1133600
2004-01-13,3.6184979883182296,3.6184979883182296,3.527169502723715,3.566535234451294,1063200
2004-01-14,3.552363197846569,3.5964529211691634,3.550788532691833,3.591728925704956,980800
2004-01-15,3.6059009918507243,3.6200726794004825,3.4815054348810373,3.539766550064087,1360400
2004-01-16,3.5192956335904966,3.5429150069025215,3.497250624874197,3.5224449634552,836800
2004-01-20,3.542915549869476,3.5586619012695637,3.495676796005885,3.5350425243377686,1018400
2004-01-21,3.6027522680445863,3.6373943102619606,3.5350434498692893,3.5649611949920654,2402800
2004-01-22,3.6232215600111712,3.6247962251363037,3.536616780148855,3.563385486602783,1908400
2004-01-23,3.6059001916257234,3.6090495215682563,3.4736313374056853,3.5114223957061768,1475600
2004-01-26,3.4878041457395264,3.511423527246493,3.4405653827255924,3.498826503753662,1291200
2004-01-27,3.4641832570452147,3.508272970256057,3.4326905618465275,3.435839891433716,1166800
2004-01-28,3.5003992101111456,3.5003992101111456,3.336637996359051,3.371279716491699,1532400
2004-01-29,3.3618329976748216,3.4326911229493366,3.355534337470874,3.421668767929077,3958800
2004-01-30,3.4531611898338306,3.5570866721258603,3.3807281050122384,3.5492136478424072,2772000
2004-02-02,3.5240186664738973,3.5712577045662144,3.38387681750682,3.461033582687378,3422400
2004-02-03,3.457885004165643,3.481504678508225,3.4043478965759277,3.4043478965759277,2756000
2004-02-04,3.4027726586236873,3.4279666933659674,3.2831008434295654,3.2831008434295654,2175200
2004-02-05,3.361832744394829,3.684631547111297,3.360258079462477,3.5224449634552,5281200
2004-02-06,3.5303180630157263,3.746042357959255,3.525594068117997,3.7082509994506836,2270800
2004-02-09,3.731870506932328,3.897206416592514,3.6688851124554764,3.8106019496917725,2152800
2004-02-10,3.802730261834999,3.889335066345383,3.802730261834999,3.8877604007720947,1977600
2004-02-11,3.9050789136284023,3.9680642996035207,3.7696610545896867,3.952317953109741,1866400
2004-02-12,3.9066540962420584,4.029475254772847,3.9019304019032788,3.9916841983795166,2103600
2004-02-13,3.960193396675883,4.013730827275098,3.9050813004311893,3.9444470405578613,1477600
2004-02-17,3.9381497043323423,4.007433509100326,3.9302763740536846,3.996410846710205,2119600
2004-02-18,3.9428714386165726,3.9995578823909845,3.9208264268307813,3.99798321723938,2336000
2004-02-19,3.961766131601946,4.002706517422289,3.843668968775171,3.848392963409424,1510000
2004-02-20,3.8735867427434516,3.8830344310459757,3.7255715577664583,3.7554895877838135,1830400
2004-02-23,3.7539148993447755,3.835795665014706,3.730295528569071,3.766511917114258,1254000
2004-02-24,3.725573122754678,3.7680881884800828,3.6531403147810746,3.722423791885376,1534000
2004-02-25,3.749191387554442,3.7948557705559303,3.6767586011423843,3.7082509994506836,1675200
2004-02-26,3.6988030899026243,3.7082507787992864,3.6452656855938463,3.6814820766448975,2266000
2004-02-27,3.6720363093145068,3.82320091244819,3.653140921633279,3.818476915359497,2272800
2004-03-01,3.856266971026437,4.0137298949573,3.8342222577838574,3.983811855316162,1996800
2004-03-02,3.9995591368025556,4.073566920456227,3.9444470405578618,3.9444470405578613,3074400
2004-03-03,3.928698960935776,3.9759377046183815,3.809027136558355,3.873586893081665,1868400
2004-03-04,3.864141136797231,3.931849956512451,3.8326484250355057,3.931849956512451,1542000
2004-03-05,3.934998370939003,3.934998370939003,3.8074534886605935,3.827923536300659,1532400
2004-03-08,3.7791085243225098,3.853115958135997,3.766511507921564,3.7791085243225098,3374800
2004-03-09,3.8169004188100644,3.8169004188100644,3.6940792564486404,3.711400270462036,1395200
2004-03-10,3.7145504206959727,3.7791101958481095,3.6342442929937975,3.6358189582824707,4662400
2004-03-11,3.6295199201750385,3.6846319982080282,3.4799303373273958,3.563385486602783,2188000
2004-03-12,3.626370314343915,3.69722843170166,3.5618105561497706,3.69722843170166,1200000
2004-03-15,3.720851047634542,3.7617914690640286,3.6059031145845664,3.6169254779815674,1435600
2004-03-16,3.632668711009191,3.6499897244769843,3.550787938680774,3.5822806358337402,1876000
2004-03-17,3.5460642013373547,3.6988030899026243,3.5460642013373547,3.6814820766448975,1237200
2004-03-18,3.646841470384859,3.700378891134594,3.6011773764140305,3.668886184692383,1269600
2004-03-19,3.848394339049521,3.9554691863411042,3.7885582536398847,3.9019317626953125,3820000
2004-03-22,3.9066533529241574,3.9365713795026145,3.769660837105941,3.7791085243225098,1358000
2004-03-23,4.009005214320822,4.049945603590026,3.757064819335938,3.7570648193359375,4980400
2004-03-24,3.7617891954369234,3.798005896570806,3.668886045331656,3.720848798751831,5967600
2004-03-25,3.746043045403709,3.8357968625750596,3.7161250062343627,3.827923536300659,2334400
2004-03-26,3.8279232611388236,3.9286997278502405,3.747617140932695,3.9129533767700195,1728800
2004-03-29,3.9286985255775586,3.968064241062959,3.9035044916938286,3.9554672241210938,1454000
2004-03-30,3.9349970165477304,4.057818161124232,3.930273022409047,3.980661392211914,1397200
2004-03-31,3.988536259591122,4.015304971414017,3.881461412299539,3.9019317626953125,1482400
2004-04-01,3.890908984607326,3.9349987145842817,3.815326847792585,3.8798866271972656,2428800
2004-04-02,3.928700040335742,4.0231775536584,3.897207335670396,3.9759387969970703,2272400
2004-04-05,3.9838108131817465,4.157020044262826,3.980661783782778,4.117654323577881,2377600
2004-04-06,4.094035034564863,4.440453503778077,4.071990326640309,4.377468109130859,6404800
2004-04-07,4.446751543948964,4.448326208735811,4.237325932683892,4.287714004516602,3361600
2004-04-08,4.377468647818859,4.388491303474196,4.276692484520465,4.294013500213623,1945200
