date,open,high,low,close,volume
2012-10-12,13.5485566211328,13.898295655375216,13.30526065826416,13.30526065826416,6467100.0
2012-10-15,13.343275822584705,13.55616052656432,13.305261370161888,13.495336532592773,633100.0
2012-10-16,13.358483077978066,13.647398156304808,13.115187085803022,13.525750160217285,180300.0
2012-10-17,13.457324981689453,13.73863547065151,13.30526423889573,13.457324981689453,121000.0
2012-10-18,13.38129461029259,13.586576178016504,13.320470603206845,13.457324981689453,146100.0
2012-10-19,13.47252635665951,13.53335034776702,13.236833572387695,13.236833572387695,298100.0
2012-10-22,13.30526354841871,13.3128667301797,12.871892339152739,12.947922706604004,359800.0
2012-10-23,12.811066367138677,13.15320079287141,12.735036011367486,13.02394962310791,166100.0
2012-10-24,12.864286468294917,13.282451226627487,12.864286468294917,13.221627235412598,158200.0
2012-10-25,13.670207571994405,13.670207571994405,12.354887580674516,12.947922706604004,206900.0
2012-10-26,13.312865159770654,13.312865159770654,12.62099165288019,13.031553268432617,199500.0
2012-10-31,12.544962774223354,12.947922706604004,12.544962774223354,12.947922706604004,36400.0
2012-11-01,13.001141904084834,13.290055524105181,12.552564387353364,13.099980354309082,203000.0
2012-11-02,12.917507636573646,13.099979615264601,12.590578130942959,12.925110816955566,72100.0
2012-11-05,12.765447708535504,12.925110137689805,12.544959839522457,12.704622268676758,33300.0
2012-11-06,12.560166384920803,13.290054272101921,12.233236891644891,12.932713508605957,370600.0
2012-11-07,12.735037947965605,13.229233160392242,12.735037947965605,12.970730781555176,155800.0
2012-11-08,12.385297365651688,13.130391599331572,12.385297365651688,12.735034942626953,141600.0
2012-11-09,12.415711645831147,12.879495584428202,12.415711645831147,12.582977294921875,209600.0
2012-11-12,12.514546350238643,12.582973515714746,12.43851745540583,12.54495906829834,12800.0
2012-11-13,12.560165828359235,12.742637792068882,12.14200036771528,12.195221900939941,47600.0
2012-11-14,12.1420022738919,12.522151895427236,11.898705559004682,12.202825546264648,123400.0
2012-11-15,12.453721251096361,13.122786487022863,11.94432059547426,12.69701862335205,367000.0
2012-11-16,12.856684778194106,13.44971984888992,12.370092792079697,12.788257598876953,104600.0
2012-11-19,12.811063543814482,13.11518344971836,12.544958082339301,13.016345024108887,77200.0
2012-11-20,13.03155280370087,13.145599062436867,12.795860005952756,13.02394962310791,251400.0
2012-11-21,13.016349232187551,13.290056510909304,12.81106768552731,13.077173233032227,33100.0
2012-11-23,13.115184725396855,13.343274314470895,12.970727212232234,13.168405532836914,94000.0
2012-11-26,13.15320065482883,13.244437370828416,12.970728672988063,13.12278938293457,77400.0
2012-11-27,12.978332361652257,13.176010712259213,12.871890730617148,13.099980354309082,55800.0
2012-11-28,13.26724547743578,13.297656746040879,12.909903282757707,13.115184783935547,94000.0
2012-11-29,13.274851019119719,13.95151970434126,13.077174091023894,13.807062149047852,164400.0
2012-11-30,14.019942185286911,14.050353452417767,13.51054077196103,13.685409545898438,44200.0
2012-12-03,13.69301406035978,14.06556118252662,13.221627047524361,13.761441230773926,47600.0
2012-12-04,13.860279930586803,13.860279930586803,13.23683365529056,13.556159973144531,30100.0
2012-12-05,13.36608888108982,13.761445671012456,13.36608888108982,13.670208930969238,33000.0
2012-12-06,13.502939350492586,13.518145711116711,13.168406667553628,13.39649772644043,41900.0
2012-12-07,13.44211571913747,13.571366887596808,13.381291725165923,13.495336532592773,42500.0
2012-12-10,13.601777794232676,13.624587335168867,13.19881938880188,13.39649772644043,72300.0
2012-12-11,13.236838174324452,13.56376778399748,13.07717568596814,13.335678100585938,72200.0
2012-12-12,13.28245099571249,13.518145226461195,13.28245099571249,13.411702156066895,58000.0
2012-12-13,13.236830831552442,13.670201859728884,13.14559558886163,13.594171524047852,135900.0
2012-12-14,13.252042624667812,13.419308271651516,13.115188254336314,13.358484268188477,44700.0
2012-12-17,13.426912891065703,14.065565720891875,13.305264871113936,13.670208930969238,107600.0
2012-12-18,13.632189011052269,14.63578549895532,13.457320233648174,14.293649673461914,142600.0
2012-12-19,14.293649341315781,15.122377032557328,13.784247929728393,14.582564353942871,192600.0
2012-12-20,14.407697614086159,14.460918426513672,14.019944116196354,14.460918426513672,200500.0
2012-12-21,14.156795702397861,14.582563568964972,13.442112838755925,14.430502891540527,1936500.0
2012-12-24,14.483728847891575,14.78785031096765,13.693016814306167,14.172005653381348,159000.0
2012-12-26,14.255640625749452,14.445715834092779,13.890696573768368,14.179610252380371,81300.0
2012-12-27,14.118783013862124,14.818259678557554,13.981928663136737,14.095974922180176,162100.0
2012-12-28,13.99713339452737,14.38488685971287,13.921103047404246,14.27844524383545,66400.0
2012-12-31,14.248035031525218,14.612979021729505,14.11878385372472,14.53695011138916,125600.0
2013-01-02,14.795450903910876,15.145189979472946,14.141593288991482,14.628185272216797,189700.0
2013-01-03,14.628182981680451,14.795448587183447,14.179605523575136,14.552152633666992,89100.0
2013-01-04,14.635787210375522,15.578559822894992,14.422902510713044,15.244027137756348,173300.0
2013-01-07,15.122381223860009,16.14878751080874,14.932306039245745,15.791446685791016,210300.0
2013-01-08,15.730625260389235,16.042348498184232,15.49493094876175,15.662198066711426,229400.0
2013-01-09,15.745824552766868,15.943502880561775,15.510131775462987,15.563352584838867,171800.0
2013-01-10,15.616572939134729,16.719007792137976,15.46451225933381,16.44529914855957,235200.0
2013-01-11,16.422494822137594,16.55934917526383,15.62417824562071,16.47571563720703,166300.0
2013-01-14,16.483322966449503,17.08395989503274,16.483322966449503,16.57455825805664,130400.0
2013-01-15,16.47571654713239,17.41088607826486,16.095566189746002,16.513731002807617,59300.0
2013-01-16,16.02714038998215,16.36167313934322,15.251633246073663,16.179201126098633,239500.0
2013-01-17,16.247625593558126,16.582156836782158,15.783841731152362,16.05755043029785,129800.0
2013-01-18,16.095562021947597,16.566948981115132,15.441703112503056,15.616573333740234,119400.0
2013-01-22,15.662200790791776,16.642988320494517,15.662200790791776,16.566959381103516,160100.0
2013-01-23,16.52893427228741,16.52893427228741,15.92829757408902,16.293241500854492,42700.0
2013-01-24,16.148783986033813,17.175190048950178,16.110769537471757,16.293241500854492,114500.0
2013-01-25,16.384478132018558,17.26642675410403,16.384478132018558,16.726613998413086,71200.0
2013-01-28,16.878673107684598,16.916687555836663,16.22481415832971,16.452903747558594,91000.0
2013-01-29,16.483318380978336,16.848262346201267,16.44530247825194,16.82545280456543,113700.0
2013-01-30,16.757024707214114,17.39567583084334,16.757024707214114,17.236013412475586,340500.0
2013-01-31,17.12957585028991,17.12957585028991,16.384480037931148,17.045942306518555,260400.0
2013-02-01,17.15238032963432,17.44889853590658,17.00032108682431,17.25882339477539,93600.0
2013-02-04,17.220808594997017,17.266426225734218,16.61256868463991,17.137176513671875,80100.0
2013-02-05,17.167584388108633,17.220805188467228,16.84825813579902,17.205598831176758,38700.0
2013-02-06,17.09915723045957,17.357659503765355,16.886272578867146,17.205598831176758,136100.0
2013-02-07,16.772233581563967,17.251223850234496,16.726615944124383,17.045942306518555,61300.0
2013-02-08,17.023133647215573,17.296842386391653,16.757029539859523,16.764631271362305,96400.0
2013-02-11,16.825455326636824,16.825455326636824,16.194405748370848,16.3920841217041,59100.0
2013-02-12,16.361666647441982,16.544138588286255,16.004324494400297,16.399681091308594,154700.0
2013-02-13,16.384480940019134,16.734220046734475,16.141184926734706,16.3920841217041,321700.0
2013-02-14,16.384478132018558,17.433693822189525,16.384478132018558,16.726613998413086,379500.0
2013-02-15,16.779833591716155,17.220807870717984,16.498523188816826,16.954702377319336,146500.0
2013-02-19,16.969911073754563,17.350061416625977,16.901483896025027,17.350061416625977,102000.0
2013-02-20,17.34246039180271,17.69980268662885,16.12597885334681,16.179201126098633,96200.0
2013-02-21,16.186796614828104,16.186796614828104,15.62417302869019,15.761027336120605,76900.0
2013-02-22,16.91668918271473,17.205602786866688,15.380881547077449,15.951107025146484,310600.0
2013-02-25,15.966316164779851,16.02714016835362,14.879085832009936,15.008337020874023,167600.0
2013-02-26,15.084364700628273,15.601369363981163,14.977923075876221,15.244027137756348,119300.0
2013-02-27,15.274439030622045,16.346462750826365,15.091967062306233,15.93589973449707,158500.0
2013-02-28,15.951104622490941,17.722604782851267,15.358071142726935,17.26642417907715,205000.0
2013-03-01,17.1067687909271,17.342461643779863,16.658191182174534,16.98512077331543,46000.0
2013-03-04,17.007925506591246,17.388075816571614,16.597362475736446,17.023130416870117,39000.0
2013-03-05,17.03833830814398,18.155979797845532,17.023131946340524,18.019126892089844,108700.0
2013-03-06,18.11796358201517,18.27002428494902,17.775827725493183,17.905078887939453,13800.0
2013-03-07,17.86706585582172,18.923883329626,17.12957472340442,18.63496971130371,129700.0
2013-03-08,18.83264578471397,18.977101851337537,18.16358045973576,18.93148422241211,127200.0
2013-03-11,18.946691926493827,18.99991273904289,18.30803927558832,18.619762420654297,218100.0
2013-03-12,18.64257107448304,18.99991183470293,18.475304014252117,18.954294204711914,107300.0
