date,open,high,low,close,volume
2004-01-02,6.90883691977606,6.948203788224492,6.692320707597547,6.738248825073242,8576800
2004-01-05,6.823545855491805,7.230334731658164,6.797301472421277,7.22377347946167,18052500
2004-01-06,7.282819828662242,7.578069145885817,7.164719851486758,7.525580406188965,17736300
2004-01-07,7.486217525690782,7.630561949592003,7.282823707467462,7.492778778076172,14438600
2004-01-08,7.578065249027716,7.886436905459537,7.000688783550719,7.879875659942627,24297300
2004-01-09,7.742096350563656,8.030784409078251,7.715851981607784,7.873318195343018,16304700
2004-01-12,7.9061246224476855,7.984857737376516,7.78146338785732,7.952052116394043,12846500
2004-01-13,7.899561648229769,8.030783477792049,7.8405116684979825,7.919244766235352,11605000
2004-01-14,7.932371019053766,8.063592910766602,7.912687891725675,8.063592910766602,8720200
2004-01-15,8.050472310002394,8.175132970452493,8.03734980589426,8.14888858795166,9855900
2004-01-16,8.201373419041227,8.857483292564526,8.148884679216575,8.798433303833008,24983200
2004-01-20,8.85748523967504,9.113368371856483,8.811557738661167,9.0411958694458,25000800
2004-01-21,8.916534520384808,8.923095770203458,8.719701405831822,8.78531265258789,12916100
2004-01-22,8.726260952858423,8.739382824219978,8.371961666085049,8.46381664276123,14292800
2004-01-23,8.29979311666726,8.706581958799664,8.20137684481563,8.680336952209473,20324500
2004-01-26,8.59504334684249,8.831242779200231,8.503187699178998,8.804998397827148,10575800
2004-01-27,8.804993111451681,8.850920594851605,8.608160056471243,8.759065628051758,15948400
2004-01-28,8.778752909154733,8.850924792398528,8.404770365331375,8.444136619567871,10975400
2004-01-29,8.404766386679936,8.496621353559641,8.017661524215372,8.188249588012695,13413900
2004-01-30,8.26698611243351,8.549112982242649,8.168569238645464,8.476941108703613,9374800
2004-02-02,8.476941584758007,8.549113462350126,8.227619699828033,8.280108451843262,8319700
2004-02-03,8.260422062806787,8.273543932768874,8.057027759816664,8.188249588012695,8260200
2004-02-04,7.997980699478853,8.004541949711871,7.7224150725599205,7.866758823394775,11917700
2004-02-05,7.9126877836654455,8.024225920811624,7.755220890045166,7.755220890045166,9298700
2004-02-06,7.938931563744277,8.326035953427766,7.919247812452107,8.280108451843262,16705700
2004-02-09,8.404766424393495,8.555671371067307,8.266983347740648,8.339155197143555,11597300
2004-02-10,8.293234601094323,8.319478988647461,8.135767650059929,8.319478988647461,9210200
2004-02-11,8.319473131265353,8.463816848323658,8.227617526643154,8.437572479248047,9034300
