date,close,volume
2004-01-02,12.450325965881348,2850800
2004-01-05,12.488921165466309,2403000
2004-01-06,12.452903747558594,1344200
2004-01-07,12.537803649902344,1551200
2004-01-08,12.777091026306152,1206000
2004-01-09,12.591836929321289,1577400
2004-01-12,12.625288963317871,1058800
2004-01-13,12.684459686279297,1290400
2004-01-14,12.990644454956055,1246000
2004-01-15,13.116714477539062,1681600
2004-01-16,13.232501983642578,1119600
2004-01-20,13.443476676940918,1405800
2004-01-21,13.793387413024902,2287000
2004-01-22,13.693039894104004,2520800
2004-01-23,13.711055755615234,1356000
2004-01-26,13.808834075927734,1120000
2004-01-27,13.587553024291992,1205200
2004-01-28,13.229925155639648,1624400
2004-01-29,13.57211685180664,2527400
2004-01-30,13.420313835144043,1867800
2004-02-02,13.404877662658691,1789400
2004-02-03,13.505220413208008,1913200
2004-02-04,13.060102462768555,2397000
2004-02-05,12.949479103088379,1962200
2004-02-06,13.224773406982422,1155000
2004-02-09,13.294238090515137,1288600
2004-02-10,13.204194068908691,1987200
2004-02-11,13.708483695983887,2297400
2004-02-12,13.507796287536621,1216800
2004-02-13,13.471773147583008,902000
2004-02-17,13.61070442199707,1167200
2004-02-18,13.592700958251953,1221600
2004-02-19,13.345702171325684,1107400
2004-02-20,13.139869689941406,1754400
2004-02-23,13.106415748596191,1301000
2004-02-24,13.085829734802246,1312200
2004-02-25,13.178460121154785,905800
2004-02-26,13.301960945129395,1016000
2004-02-27,13.530951499938965,1456400
2004-03-01,13.739358901977539,1326000
2004-03-02,13.919458389282227,1758000
2004-03-03,14.094416618347168,1336200
2004-03-04,14.19733715057373,2004600
2004-03-05,14.35171890258789,2894600
2004-03-08,14.199898719787598,1291200
2004-03-09,14.223060607910156,1434600
2004-03-10,14.042962074279785,2388600
2004-03-11,13.590131759643555,2591800
2004-03-12,13.7959623336792,1558400
2004-03-15,13.505220413208008,1033200
2004-03-16,13.574694633483887,1611400
2004-03-17,13.837135314941406,1042600
2004-03-18,13.667314529418945,1557800
2004-03-19,13.690552711486816,1555800
2004-03-22,13.357453346252441,1488000
2004-03-23,13.323891639709473,823800
2004-03-24,13.323891639709473,1206600
2004-03-25,13.45816707611084,897600
2004-03-26,13.447835922241211,821600
2004-03-29,13.796428680419922,1074000
2004-03-30,13.894547462463379,987400
2004-03-31,13.899707794189453,1802400
2004-04-01,13.912623405456543,1090200
2004-04-02,14.046891212463379,1254800
2004-04-05,14.163087844848633,1466400
2004-04-06,14.173417091369629,636400
2004-04-07,14.090788841247559,718600
2004-04-08,13.819661140441895,2224200
2004-04-12,13.917784690856934,659600
2004-04-13,13.49173641204834,1524800
2004-04-14,13.238679885864258,1311600
2004-04-15,13.241264343261719,1205000
2004-04-16,13.290322303771973,1507000
2004-04-19,13.174126625061035,937800
2004-04-20,12.941733360290527,880200
2004-04-21,12.577648162841797,2760200
2004-04-22,12.903000831604004,2754600
2004-04-23,12.817789077758789,1359800
2004-04-26,12.975293159484863,1373800
2004-04-27,13.6311674118042,3177200
2004-04-28,13.422013282775879,2226200
2004-04-29,13.336796760559082,1497400
2004-04-30,13.241264343261719,1328600
2004-05-03,13.23093318939209,942200
2004-05-04,13.18187427520752,2691000
2004-05-05,13.23093318939209,1595200
2004-05-06,12.910745620727539,1033200
2004-05-07,12.608635902404785,2138600
2004-05-10,12.582813262939453,2629200
2004-05-11,12.425297737121582,1619600
2004-05-12,12.554410934448242,2633600
2004-05-13,12.368490219116211,1434200
2004-05-14,12.172253608703613,1441600
2004-05-17,11.968259811401367,1008400
2004-05-18,12.068963050842285,1282600
2004-05-19,12.11802864074707,2258000
2004-05-20,11.988919258117676,1519600
2004-05-21,12.13351821899414,1189800
2004-05-24,12.130936622619629,923400
2004-05-25,12.482107162475586,1288800
2004-05-26,12.554410934448242,1330600
2004-05-27,12.507930755615234,1247200
2004-05-28,12.435636520385742,1073400
2004-06-01,12.469202995300293,1503200
2004-06-02,12.3814058303833,1371800
2004-06-03,12.430461883544922,1398000
2004-06-04,12.523421287536621,1163000
2004-06-07,12.928821563720703,1110000
2004-06-08,12.975293159484863,1181800
2004-06-09,12.732577323913574,1103600
2004-06-10,12.68093490600586,602400
2004-06-14,12.526004791259766,714400
2004-06-15,12.409807205200195,931400
2004-06-16,12.474366188049316,550600
2004-06-17,12.476948738098145,1337600
2004-06-18,12.569904327392578,1305600
2004-06-21,12.38656997680664,796400
2004-06-22,12.546667098999023,1166600
2004-06-23,12.741080284118652,854200
2004-06-24,12.691835403442383,655800
2004-06-25,13.015860557556152,1436400
2004-06-28,12.772187232971191,1033400
2004-06-29,12.961426734924316,1261600
2004-06-30,13.065119743347168,1359000
2004-07-01,12.945876121520996,1129600
2004-07-02,13.034014701843262,897200
2004-07-06,12.73330307006836,1403800
2004-07-07,12.515548706054688,1668000
2004-07-08,12.113750457763672,2343800
2004-07-09,12.191518783569336,1674400
2004-07-12,12.248553276062012,774600
2004-07-13,12.103382110595703,1563800
2004-07-14,12.090421676635742,839000
2004-07-15,11.849342346191406,2194600
2004-07-16,11.649731636047363,1323800
2004-07-19,11.579742431640625,1492600
2004-07-20,11.826009750366211,1078800
2004-07-21,11.776759147644043,1486400
2004-07-22,11.781941413879395,1501600
2004-07-23,11.730090141296387,1289600
2004-07-26,11.603069305419922,1748000
2004-07-27,12.004878997802734,2484600
2004-07-28,12.116341590881348,1859000
2004-07-29,12.108564376831055,1160000
2004-07-30,11.98154354095459,1332600
2004-08-02,12.129304885864258,848000
2004-08-03,12.007467269897461,1082800
2004-08-04,12.170782089233398,1096600
2004-08-05,11.83378791809082,847400
2004-08-06,11.590108871459961,1230600
2004-08-09,11.5823335647583,702600
2004-08-10,11.999691009521484,1672200
2004-08-11,11.945256233215332,1409400
2004-08-12,11.864892959594727,1263800
2004-08-13,11.914145469665527,684200
2004-08-16,12.284845352172852,881600
2004-08-17,12.463706016540527,1417000
2004-08-18,12.577773094177246,1603800
2004-08-19,12.523334503173828,720200
2004-08-20,12.668496131896973,732400
2004-08-23,12.67628002166748,880800
2004-08-24,12.71257209777832,578800
2004-08-25,12.948466300964355,567200
2004-08-26,13.000317573547363,853400
2004-08-27,12.860332489013672,742600
2004-08-30,12.715160369873047,738000
2004-08-31,12.839592933654785,1041000
2004-09-01,12.66071891784668,1328200
2004-09-02,12.940692901611328,975600
2004-09-03,12.891436576843262,608600
2004-09-07,13.197319984436035,966800
2004-09-08,13.036599159240723,717200
2004-09-09,12.865517616271973,1975800
2004-09-10,13.116965293884277,1154000
2004-09-13,13.25694751739502,955600
2004-09-14,13.277685165405273,1067800
2004-09-15,13.212882995605469,670400
2004-09-16,13.34249496459961,918000
2004-09-17,13.280277252197266,1131000
2004-09-20,13.225844383239746,906800
2004-09-21,13.575798988342285,1117800
2004-09-22,13.334711074829102,1553400
2004-09-23,13.058918952941895,1843600
2004-09-24,13.241058349609375,1240800
2004-09-27,12.850765228271484,1353400
2004-09-28,12.780517578125,1550000
2004-09-29,13.191615104675293,2868800
2004-09-30,13.254063606262207,1643600
2004-10-01,13.420583724975586,1131000
2004-10-04,13.5038423538208,805400
2004-10-05,13.358139038085938,734400
2004-10-06,13.46481704711914,981400
2004-10-07,13.3139066696167,862400
2004-10-08,13.178606986999512,572800
2004-10-11,13.256661415100098,461200
2004-10-12,13.459606170654297,1286600
2004-10-13,13.332119941711426,1252400
2004-10-14,12.991271018981934,1319000
2004-10-15,13.066725730895996,922400
2004-10-18,13.058918952941895,898800
2004-10-19,12.889796257019043,1083800
2004-10-20,13.126562118530273,1214800
2004-10-21,13.38935375213623,1230600
2004-10-22,13.155192375183105,968000
2004-10-25,13.134369850158691,829600
2004-10-26,13.631338119506836,2228400
2004-10-27,14.258393287658691,2190200
2004-10-28,14.393696784973145,1830200
2004-10-29,14.51077651977539,2149200
2004-11-01,14.489954948425293,1461600
2004-11-02,14.234977722167969,1682000
2004-11-03,14.768359184265137,2183600
2004-11-04,14.856822967529297,1787600
2004-11-05,15.114413261413574,2623200
2004-11-08,15.226301193237305,1752200
2004-11-09,15.509905815124512,2191800
2004-11-10,15.489086151123047,1717600
2004-11-11,15.424040794372559,1568200
2004-11-12,15.603570938110352,1440600
2004-11-15,15.434450149536133,1869000
2004-11-16,15.31735897064209,646200
2004-11-17,15.408427238464355,1614000
2004-11-18,15.40062427520752,1168200
2004-11-19,15.02335262298584,2093000
2004-11-22,15.228893280029297,993200
2004-11-23,15.31995677947998,1168200
2004-11-24,15.369392395019531,676600
2004-11-26,15.382411003112793,254800
2004-11-29,15.387604713439941,1423800
2004-11-30,15.392818450927734,1274000
2004-12-01,15.783102035522461,1207800
2004-12-02,15.637395858764648,817200
2004-12-03,15.710248947143555,936600
2004-12-06,15.785711288452148,1316600
2004-12-07,15.686834335327148,941800
2004-12-08,15.806517601013184,729800
2004-12-09,15.918396949768066,1219600
2004-12-10,16.0042667388916,1152200
2004-12-13,16.136959075927734,1196400
