date,close,volume
2020-09-24,33.43254852294922,743500.0
2020-09-25,33.43254852294922,0.0
2020-09-28,32.449241638183594,150500.0
2020-09-29,29.990955352783203,220200.0
2020-09-30,30.48261260986328,21900.0
2020-10-01,33.43254852294922,43600.0
2020-10-02,34.41584777832031,63600.0
2020-10-05,33.67837142944336,1172100.0
2020-10-06,34.41584777832031,42400.0
2020-10-07,33.67837142944336,26000.0
2020-10-08,32.94088363647461,193000.0
2020-10-09,27.808013916015625,19985300.0
2020-10-12,27.385190963745117,6532300.0
2020-10-13,26.31338119506836,4937300.0
2020-10-14,27.542518615722656,7992200.0
2020-10-15,27.286855697631836,7194600.0
2020-10-16,27.78834342956543,11035000.0
2020-10-19,27.778512954711914,4852700.0
2020-10-20,27.96533966064453,4868800.0
2020-10-21,28.073501586914062,3869000.0
2020-10-22,29.361637115478516,5510900.0
2020-10-23,29.784467697143555,5701900.0
2020-10-26,28.997819900512695,4594200.0
2020-10-27,28.181663513183594,3144100.0
2020-10-28,27.78834342956543,3398000.0
2020-10-29,27.808013916015625,3320600.0
2020-10-30,28.260339736938477,2948300.0
2020-11-02,29.459972381591797,2303300.0
2020-11-03,29.312475204467773,1518500.0
2020-11-04,29.00765037536621,2307500.0
2020-11-05,28.860153198242188,2331100.0
2020-11-06,28.45699691772461,2295200.0
2020-11-09,28.063676834106445,3059300.0
2020-11-10,27.78834342956543,3128500.0
2020-11-11,28.52583122253418,2961300.0
2020-11-12,28.063676834106445,2002600.0
2020-11-13,28.093168258666992,1764300.0
2020-11-16,28.624156951904297,1572300.0
2020-11-17,30.128620147705078,4329200.0
2020-11-18,30.669445037841797,4008600.0
2020-11-19,30.207290649414062,1438300.0
2020-11-20,30.65961265563965,1956600.0
2020-11-23,31.269262313842773,1623000.0
2020-11-24,32.21323776245117,1857700.0
2020-11-25,33.09822463989258,3303400.0
2020-11-27,33.52104187011719,610400.0
2020-11-30,32.616390228271484,3411800.0
2020-12-01,32.449241638183594,2161800.0
2020-12-02,32.537723541259766,1191800.0
2020-12-03,32.6262321472168,1146700.0
2020-12-04,32.518062591552734,1358100.0
2020-12-07,31.967416763305664,2353400.0
2020-12-08,31.46592140197754,1424100.0
2020-12-09,31.42659568786621,2818500.0
2020-12-10,31.377424240112305,1614400.0
2020-12-11,30.65961265563965,2042800.0
2020-12-14,31.71174430847168,2477600.0
2020-12-15,32.23291015625,1653400.0
2020-12-16,32.1444091796875,2243600.0
2020-12-17,32.94088363647461,1099000.0
2020-12-18,33.34405517578125,3498500.0
2020-12-21,33.59971237182617,2075700.0
2020-12-22,33.47187423706055,1802800.0
2020-12-23,33.58004379272461,1190300.0
2020-12-24,33.40304946899414,772600.0
2020-12-28,32.82288360595703,1308000.0
2020-12-29,32.13457489013672,1296700.0
2020-12-30,32.31156921386719,409900.0
2020-12-31,32.842559814453125,944800.0
2021-01-04,32.65573501586914,1886100.0
2021-01-05,32.49839782714844,2234800.0
2021-01-06,33.01955032348633,1553900.0
2021-01-07,33.64888000488281,2504600.0
2021-01-08,34.238861083984375,1441100.0
2021-01-11,34.16019821166992,759900.0
2021-01-12,33.42271041870117,1183100.0
2021-01-13,33.816043853759766,5848300.0
2021-01-14,35.30083465576172,20377200.0
2021-01-15,34.514183044433594,13379300.0
