date,close,volume
2004-01-02,11.812899589538574,841800
2004-01-05,11.842353820800781,1192300
2004-01-06,11.96388053894043,1690500
2004-01-07,11.886543273925781,1334200
2004-01-08,11.893906593322754,1746300
2004-01-09,11.820261001586914,974500
2004-01-12,11.794487953186035,1321300
2004-01-13,11.525680541992188,2189200
2004-01-14,11.62509822845459,1006100
2004-01-15,11.540410041809082,952100
2004-01-16,11.643513679504395,1329800
2004-01-20,11.720839500427246,1146000
2004-01-21,11.713479995727539,1507800
2004-01-22,11.768712043762207,1611500
2004-01-23,11.481489181518555,2296100
2004-01-26,11.960192680358887,1971700
2004-01-27,11.83131217956543,1642300
2004-01-28,11.805537223815918,5396300
2004-01-29,11.834997177124023,3190000
2004-01-30,11.860770225524902,1200900
2004-02-02,11.985966682434082,1520400
2004-02-03,12.206901550292969,2530900
2004-02-04,12.328422546386719,2841800
2004-02-05,12.40943717956543,1822100
2004-02-06,12.221640586853027,2510300
2004-02-09,12.18850040435791,1489700
2004-02-10,12.159036636352539,1142900
2004-02-11,12.217955589294434,1268300
2004-02-12,12.18850040435791,918900
2004-02-13,12.129578590393066,778300
2004-02-17,12.405753135681152,1111500
2004-02-18,12.379976272583008,1036000
2004-02-19,12.240053176879883,889300
2004-02-20,12.225322723388672,1197900
2004-02-23,12.229004859924316,1386500
2004-02-24,12.243733406066895,1160200
2004-02-25,12.203228950500488,993500
2004-02-26,12.247415542602539,850100
2004-02-27,12.44257926940918,1528300
2004-03-01,12.600913047790527,1339400
2004-03-02,12.51990795135498,1348200
2004-03-03,12.387344360351562,1088200
2004-03-04,12.343154907226562,1133200
2004-03-05,12.564095497131348,1026400
2004-03-08,12.597233772277832,1063000
2004-03-09,12.704023361206055,1048800
2004-03-10,12.575140953063965,1419400
2004-03-11,12.208660125732422,1695500
2004-03-12,12.142024040222168,1789300
2004-03-15,12.038372993469238,1248600
2004-03-16,11.993950843811035,1737100
2004-03-17,12.171643257141113,689400
2004-03-18,12.116111755371094,645200
2004-03-19,12.019867897033691,969600
2004-03-22,11.886597633361816,1327100
2004-03-23,11.905107498168945,1150800
2004-03-24,11.70521068572998,1651100
2004-03-25,11.660786628723145,2708800
2004-03-26,11.631171226501465,1615800
2004-03-29,11.794052124023438,1002200
2004-03-30,11.738523483276367,1829200
2004-03-31,11.849578857421875,1126600
2004-04-01,11.827367782592773,677600
2004-04-02,11.794052124023438,1456100
2004-04-05,11.919912338256836,963000
2004-04-06,11.771844863891602,2190300
2004-04-07,11.660786628723145,1486400
2004-04-08,11.6422758102417,1214700
2004-04-12,11.505311965942383,1528400
2004-04-13,11.416463851928711,1631900
2004-04-14,11.471988677978516,1568400
2004-04-15,11.583052635192871,1266400
2004-04-16,11.608959197998047,1224400
2004-04-19,11.620064735412598,952600
2004-04-20,11.575650215148926,1707300
2004-04-21,11.882895469665527,2163600
2004-04-22,12.197552680969238,2222500
2004-04-23,12.249378204345703,1461100
2004-04-26,12.134618759155273,1434300
2004-04-27,12.238268852233887,2099900
2004-04-28,12.179039001464844,1818700
2004-04-29,12.182744979858398,1239900
2004-04-30,12.182744979858398,1177500
2004-05-03,12.245675086975098,1391400
2004-05-04,12.164231300354004,1511600
2004-05-05,12.0791015625,1157800
2004-05-06,12.049478530883789,1071400
2004-05-07,11.875496864318848,925000
2004-05-10,11.697807312011719,1299700
2004-05-11,11.694104194641113,1418600
2004-05-12,11.538626670837402,3412600
2004-05-13,11.32762622833252,2410600
2004-05-14,11.468284606933594,1645700
2004-05-17,11.442377090454102,1232000
2004-05-18,11.33132266998291,1476700
2004-05-19,11.283199310302734,1473100
2004-05-20,11.087002754211426,3079900
2004-05-21,11.075898170471191,3509600
2004-05-24,11.087002754211426,1904400
2004-05-25,11.06108570098877,1885800
2004-05-26,11.10921573638916,2392300
2004-05-27,11.116613388061523,1726800
2004-05-28,11.053680419921875,1630400
2004-06-01,11.068490982055664,1618400
2004-06-02,11.124022483825684,1103500
2004-06-03,11.360937118530273,2573200
2004-06-04,11.205462455749512,2019400
2004-06-07,11.342425346374512,1085400
2004-06-08,11.31281566619873,653700
2004-06-09,11.294303894042969,982400
2004-06-10,11.468284606933594,2377700
2004-06-14,11.37203598022461,1417100
2004-06-15,11.379446983337402,1275400
2004-06-16,11.394257545471191,944900
2004-06-17,11.42387580871582,1096100
2004-06-18,11.549732208251953,2247400
2004-06-21,11.420175552368164,1250300
2004-06-22,11.45348834991455,1255000
2004-06-23,11.460933685302734,2149100
2004-06-24,11.449759483337402,1839100
2004-06-25,11.416245460510254,1360100
2004-06-28,11.54284954071045,1674100
2004-06-29,11.617321014404297,2643700
2004-06-30,11.796045303344727,1754100
2004-07-01,11.609872817993164,1994300
2004-07-02,11.550296783447266,820200
2004-07-06,11.747637748718262,1831700
2004-07-07,11.661999702453613,835100
2004-07-08,11.755088806152344,1233800
2004-07-09,11.67689323425293,1127300
2004-07-12,11.67689323425293,638100
2004-07-13,11.572637557983398,1089200
