date,close,volume
2004-01-02,17.56332778930664,162200
2004-01-05,17.61888885498047,113600
2004-01-06,17.59110450744629,129700
2004-01-07,18.014732360839844,152700
2004-01-08,18.007789611816406,234400
2004-01-09,17.42443084716797,186200
2004-01-12,17.361928939819336,198700
2004-01-13,17.613445281982422,199300
2004-01-14,17.529605865478516,147200
2004-01-15,17.466726303100586,306700
2004-01-16,17.592485427856445,149000
2004-01-20,17.89990234375,189500
2004-01-21,18.032651901245117,235800
2004-01-22,18.09552574157715,152400
2004-01-23,17.906883239746094,146900
2004-01-26,17.89291763305664,217200
2004-01-27,17.627426147460938,232600
2004-01-28,17.347951889038086,239200
2004-01-29,17.306034088134766,192600
2004-01-30,16.9776554107666,95700
2004-02-02,16.984643936157227,135800
2004-02-03,17.047529220581055,97800
2004-02-04,16.027469635009766,242100
2004-02-05,16.747102737426758,167300
2004-02-06,17.72523307800293,164500
2004-02-09,17.501657485961914,123000
2004-02-10,18.130462646484375,162000
2004-02-11,18.256223678588867,205700
2004-02-12,17.8090763092041,112500
2004-02-13,17.536590576171875,258500
2004-02-17,17.920866012573242,93800
2004-02-18,17.62043571472168,44900
2004-02-19,17.564537048339844,179500
2004-02-20,17.606460571289062,120800
2004-02-23,17.243152618408203,123500
2004-02-24,17.529605865478516,220500
2004-02-25,17.08245849609375,178900
2004-02-26,17.634403228759766,168900
2004-02-27,17.068490982055664,182900
2004-03-01,17.941822052001953,167100
2004-03-02,17.187267303466797,123900
2004-03-03,17.885927200317383,198200
2004-03-04,17.997724533081055,83500
2004-03-05,17.641393661499023,96000
2004-03-08,17.36193084716797,115800
2004-03-09,16.942720413208008,124300
2004-03-10,16.488582611083984,146800
2004-03-11,16.076377868652344,113800
2004-03-12,17.117389678955078,139800
2004-03-15,16.118288040161133,112700
2004-03-16,16.13926124572754,125900
2004-03-17,16.670246124267578,119900
2004-03-18,16.1741886138916,120400
2004-03-19,15.92966079711914,123700
2004-03-22,15.34975814819336,173400
2004-03-23,15.76895809173584,142800
2004-03-24,15.391679763793945,109900
2004-03-25,16.244060516357422,153200
2004-03-26,15.817873001098633,75900
2004-03-29,16.698192596435547,99700
2004-03-30,16.747102737426758,68500
2004-03-31,16.68421745300293,129500
2004-04-01,16.893814086914062,106100
2004-04-02,17.417821884155273,154500
2004-04-05,17.25712776184082,197200
2004-04-06,16.76806640625,138800
2004-04-07,17.29904556274414,119300
2004-04-08,16.998620986938477,143600
2004-04-12,17.529605865478516,121400
2004-04-13,17.131364822387695,143000
2004-04-14,16.723642349243164,116300
2004-04-15,17.131366729736328,154000
2004-04-16,17.054048538208008,126600
2004-04-19,17.377408981323242,113500
2004-04-20,17.25789451599121,147900
2004-04-21,17.342260360717773,136100
2004-04-22,17.78512954711914,255200
2004-04-23,17.946807861328125,313600
2004-04-26,18.29829216003418,288900
2004-04-27,18.47403907775879,354900
2004-04-28,18.27720832824707,305400
